retriever,llm,entity_type,llm_answer,qid_gold_true,linked_qid,sample_precision,sample_recall,sample_f1,TP,FP,FN,approach,approach_display
zero-shot,qwen_qwen-2,NIL,composer; violinist,Q36834;Q158852;Q486748;Q1622272;Q14915627;Q16145150;Q21680663,Q36834;Q1259917,0.5,0.14285714285714285,0.22222222222222224,1,1,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; organist; music educator; violinist; choir director,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,Q36834;Q158852;Q486748;Q765778;Q16145150;Q1259917;Q1076502,0.7142857142857143,0.5555555555555556,0.6250000000000001,5,2,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; conductor; harpsichordist; violinist; choir director; music educator; musicologist,Q36834;Q765778;Q943995;Q1259917;Q1622272;Q5371902;Q21680731,,0.0,0.0,0.0,0,0,7,ZS,ZS
zero-shot,qwen_qwen-2,NIL,royalty; military leader; prince; duke,Q47064;Q82955,Q11573099;Q1402561;Q12886381;Q58481980,0.0,0.0,0.0,0,4,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,archbishop; religious leader; clergyman,Q42603,Q49476,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,conductor,Q36834,Q158852,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; musician,Q36834;Q1231865;Q2490358;Q14915627,Q36834;Q158852;Q639669,0.3333333333333333,0.25,0.28571428571428575,1,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; librettist; singer; musician,Q36834,Q36834;Q8178443;Q177220;Q639669,0.25,1.0,0.4,1,3,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; actress; opera singer; contralto; vocal performer,Q33999;Q36834;Q2259451;Q2865819,Q177220;Q21169216;Q2865819,0.3333333333333333,0.25,0.28571428571428575,1,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; performer; actor; comedian; musician,Q36834;Q2259451;Q2865819;Q16145150,Q177220;Q713200;Q33999;Q245068;Q639669,0.0,0.0,0.0,0,5,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist,Q36834;Q158852;Q486748;Q855091;Q1350157;Q24067349,Q36834;Q486748,1.0,0.3333333333333333,0.5,2,0,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,royalty; heir apparent,Q116;Q82955;Q2478141;Q10732476,Q11573099;Q2762318,0.0,0.0,0.0,0,2,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; doctor,Q36834;Q158852;Q639669;Q1259917;Q14915627;Q16145150,Q639669;Q39631,0.5,0.16666666666666666,0.25,1,1,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,archbishop,Q42603,Q49476,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834;Q765778,Q36834,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; writer; musician,Q36834;Q1259917,Q36834;Q36180;Q639669,0.3333333333333333,0.5,0.4,1,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; virtuoso; organist; harpsichordist; violinist; music educator; musicologist; choir director,Q36834;Q765778;Q943995;Q1259917;Q1622272;Q5371902;Q21680731,,0.0,0.0,0.0,0,0,7,ZS,ZS
zero-shot,qwen_qwen-2,NIL,soldier; military officer,Q1402561,Q4991371;Q189290,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,educator; academic,Q738142;Q12299841,Q974144;Q3400985,0.0,0.0,0.0,0,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834;Q1259917,Q36834,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834,Q36834;Q639669,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,maestro; chapel master,Q36834;Q330679,,0.0,0.0,0.0,0,0,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor; music teacher; violinist,Q36834,Q36834;Q486748;Q158852;Q2675537;Q1259917,0.2,1.0,0.33333333333333337,1,4,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834;Q158852;Q222836;Q765778;Q2516866,Q36834,1.0,0.2,0.33333333333333337,1,0,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,royalty; military leader; public figure,Q47064;Q82955,Q11573099;Q1402561;Q662729,0.0,0.0,0.0,0,3,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer,Q33999;Q245068,Q177220,0.0,0.0,0.0,0,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; arranger; pianist; music educator,Q36834;Q486748;Q16145150,Q36834;Q1643514;Q486748;Q16145150,0.75,1.0,0.8571428571428571,3,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musical antiquarian,Q36834;Q177220;Q639669;Q765778;Q14915627;Q16145150,,0.0,0.0,0.0,0,0,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; virtuoso; pianist; music educator; librettist; impresario; arts administrator,Q36834,Q36834;Q158852;Q214970;Q486748;Q16145150;Q8178443;Q3029406;Q26903663,0.125,1.0,0.2222222222222222,1,7,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator,Q36834;Q765778;Q943995;Q1259917;Q1622272;Q5371902;Q21680731,,0.0,0.0,0.0,0,0,7,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; arranger; publisher; organist; music educator; pianist; conductor,Q36834;Q158852;Q222836;Q765778;Q2516866,Q36834;Q1643514;Q2516866;Q765778;Q16145150;Q486748;Q158852,0.5714285714285714,0.8,0.6666666666666666,4,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; cello teacher; arranger,Q36834,Q36834;Q101571189;Q1643514,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834;Q765778,Q36834,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,chapel master; music teacher,Q36834,Q2675537,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; chapel master; organist; teacher; conductor; virtuoso; harpsichordist; musicologist; music educator,Q36834;Q158852;Q765778,,0.0,0.0,0.0,0,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,conductor; music director; educator; violinist; composer,Q36834;Q158852;Q215793;Q1259917,Q158852;Q1198887;Q974144;Q1259917;Q36834,0.6,0.75,0.6666666666666665,3,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,diplomat; historian; writer,Q36180;Q82955;Q201788,Q193391;Q201788;Q36180,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; music theorist,Q36834;Q765778;Q2490358;Q5371902;Q14915627;Q16031530;Q18931911,Q36834;Q16031530,1.0,0.2857142857142857,0.4444444444444445,2,0,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,;,Q2865819,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,pianist; musician,Q36834;Q2865819;Q16145150,Q486748;Q639669,0.0,0.0,0.0,0,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor; music educator,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,Q36834;Q486748;Q158852;Q16145150,1.0,0.4444444444444444,0.6153846153846153,4,0,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834,Q36834,1.0,1.0,1.0,1,0,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; music educator; organist; violinist; harpsichordist; musicologist; choir director; virtuoso,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,,0.0,0.0,0.0,0,0,9,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera performer,Q177220;Q2643890;Q2865819,Q177220,1.0,0.3333333333333333,0.5,1,0,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera singer,Q2865819,Q177220;Q2865819,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; actress; dancer; opera performer,Q2865819,Q177220;Q21169216;Q5716684,0.0,0.0,0.0,0,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera performer,Q177220;Q2865819,Q177220,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; violinist; music teacher,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q158852;Q486748;Q1259917;Q2675537,0.6,0.5,0.5454545454545454,3,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,wife; friend,Q36834;Q158852;Q486748;Q1231865;Q1259917;Q1622272;Q14915627;Q16145150;Q18939491,,0.0,0.0,0.0,0,0,9,ZS,ZS
zero-shot,qwen_qwen-2,NIL,royalty; patron; benefactor,Q116;Q82955;Q2478141;Q10732476,Q11573099;Q516590;Q4887411,0.0,0.0,0.0,0,3,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,theoretician; composer,Q36834;Q765778;Q2490358;Q5371902;Q14915627;Q16031530;Q18931911,Q18931911;Q36834,1.0,0.2857142857142857,0.4444444444444445,2,0,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor; music educator; librettist; music critic,Q36834;Q158852;Q486748;Q855091;Q1350157;Q24067349,Q36834;Q486748;Q158852;Q16145150;Q8178443;Q1350157,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor; violinist; teacher; musicologist; virtuoso; organist; choir director; orchestral director,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,,0.0,0.0,0.0,0,0,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834;Q158852;Q14915627;Q16145150,Q36834,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; teacher; historian; writer,Q36834,Q639669;Q37226;Q201788;Q36180,0.0,0.0,0.0,0,4,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; music educator; violinist; organist; music theorist; music critic,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,Q36834;Q158852;Q486748;Q16145150;Q1259917;Q765778;Q16031530;Q1350157,0.625,0.5555555555555556,0.5882352941176471,5,3,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834,Q36834,1.0,1.0,1.0,1,0,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; conductor; teacher,Q36834;Q1259917,Q639669;Q158852;Q37226,0.0,0.0,0.0,0,3,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834,Q36834;Q639669,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; teacher; music publisher; instrument maker,Q36834;Q158852;Q222836;Q486748;Q14915627;Q16145150,Q36834;Q486748;Q37226;Q222836;Q2341443,0.6,0.5,0.5454545454545454,3,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,Emperor; ruler; sovereign; monarch; leader; head of state,Q116;Q1402561,Q39018;Q1097498;Q2304859;Q116;Q1251441,0.2,0.5,0.28571428571428575,1,4,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; music educator; organist; violinist; choirmaster,Q36834;Q158852;Q14915627;Q16031530;Q16145150,Q36834;Q158852;Q16145150;Q765778;Q1259917;Q1076502,0.5,0.6,0.5454545454545454,3,3,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; virtuoso; harpsichordist; organist; violinist; music educator; choir director; musicologist,Q36834,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,arranger; composer; harpist; pianist,Q36834;Q158852;Q2490358;Q3127709;Q14915627;Q16145150,Q1643514;Q36834;Q3127709;Q486748,0.5,0.3333333333333333,0.4,2,2,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,;,Q36834,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,publisher; printer; engraver; bookseller,Q36834;Q43845;Q486748;Q2516866,Q2516866;Q175151;Q329439;Q998550,0.25,0.25,0.25,1,3,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,poet; writer,Q49757;Q214917,Q49757;Q36180,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; opera composer,Q36834;Q765778,Q36834;Q21680731,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,accompanist,Q36834;Q486748,Q29448653,0.0,0.0,0.0,0,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,poet; lyricist,Q36180;Q49757;Q214917;Q753110,Q49757;Q822146,0.5,0.25,0.3333333333333333,1,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; violinist; pianist; teacher; orchestra leader; kapellmeister; music director; chamber musician; string quartet composer; opera composer; oratorio composer; symphonist; sonata composer; mass composer,Q36834;Q158852;Q486748;Q14915627,,0.0,0.0,0.0,0,0,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,pianist; composer; music teacher,Q36834;Q486748;Q16145150,Q486748;Q36834;Q2675537,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; virtuoso; teacher; conductor; music theorist; arranger; transcriber; editor; conductor; music educator,Q36180;Q36834;Q158852;Q214970;Q250867;Q486748;Q16145150;Q21680663,,0.0,0.0,0.0,0,0,8,ZS,ZS
zero-shot,qwen_qwen-2,NIL,poet; songwriter,Q36180;Q49757;Q1930187;Q14915627,Q49757;Q753110,0.5,0.25,0.3333333333333333,1,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,poet; writer,Q36180;Q47064;Q49757;Q82955;Q214917;Q333634;Q822146;Q2478141;Q8178443;Q18814623;Q18939491;Q125360586,Q49757;Q36180,1.0,0.16666666666666666,0.2857142857142857,2,0,10,ZS,ZS
zero-shot,qwen_qwen-2,NIL,poet; songwriter; writer,Q36180;Q49757;Q182436;Q8178443,Q49757;Q753110;Q36180,0.6666666666666666,0.5,0.5714285714285715,2,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,poet; songwriter,Q333634;Q639669,Q49757;Q753110,0.0,0.0,0.0,0,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,songwriter; composer; musician,Q14915627,Q753110;Q36834;Q639669,0.0,0.0,0.0,0,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,songwriter; poet; author; historian; physician; travel writer; journalist; editor; translator; dramatist; painter; illustrator; caricaturist; librarian; teacher; clergyman; lawyer; civil servant; architect; artist; composer; musician; singer; actor; publisher; bookseller; printer; engraver; art dealer; politician; diplomat; soldier; sailor; explorer; geographer; cartographer; navigator; missionary; adventurer; sportsman; hunter; collector; curator; antiquarian; genealogist; numismatist; lexicographer; philologist; translator; critic; reviewer; broadcaster; presenter; announcer; commentator; narrator; host; interviewer; journalist; editor; publisher; writer; author; poet; playwright; novelist; biographer; essayist; columnist; diarist; memoirist; humorist; satirist; comedian; actor; performer; orator; public speaker; lecturer; teacher; tutor; mentor; guide; counselor; advisor; consultant; expert; connoisseur; aesthete; patron; benefactor; sponsor; donor; philanthropist; humanitarian; activist; advocate; reformer; lobbyist; campaigner; champion; supporter; ally; helper; defender; protector; guardian,Q36180;Q49757;Q201788;Q333634;Q551835;Q774306;Q1930187;Q6625963,,0.0,0.0,0.0,0,0,8,ZS,ZS
zero-shot,qwen_qwen-2,NIL,songwriter; poet; musician,Q36180;Q49757,Q753110;Q49757;Q639669,0.3333333333333333,0.5,0.4,1,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,poet; songwriter,Q36180;Q49757;Q753110;Q864380;Q6625963,Q49757;Q753110,1.0,0.4,0.5714285714285715,2,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,theater manager; writer; dramatist; letter writer,Q43845;Q998550,Q1776724;Q36180;Q214917;Q3589290,0.0,0.0,0.0,0,4,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834;Q13219637,Q36834,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,"composer; pianist; conductor; teacher; musicologist; violinist; organist; choirmaster; poet; writer; painter; philosopher; historian; lawyer; jurist; statesman; librarian; translator; critic; editor; publisher; patron of the arts; professor; academic; administrator; diplomat; nobleman; banker; businessman; philanthropist; social reformer

However, the most relevant and accurate occupations based on historical context would be:
composer; pianist; conductor; teacher; musicologist",Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,,0.0,0.0,0.0,0,0,9,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; organist; music educator; musicologist; virtuoso; choir director; violinist; harpsichordist; school teacher,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,,0.0,0.0,0.0,0,0,9,ZS,ZS
zero-shot,qwen_qwen-2,NIL,student; lawyer,Q36180;Q36834;Q158852;Q486748;Q1350157;Q14915627;Q16145150,Q48282;Q40348,0.0,0.0,0.0,0,2,7,ZS,ZS
zero-shot,qwen_qwen-2,NIL,oboeist; musician,Q36834;Q16003954,Q16003954;Q639669,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor,Q36834;Q182436;Q16003954;Q102104631,Q36834;Q158852,0.5,0.25,0.3333333333333333,1,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; opera writer,Q36834;Q158852;Q1622272;Q14915627;Q16145150;Q21680731,Q36834,1.0,0.16666666666666666,0.2857142857142857,1,0,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; songwriter,Q36834;Q215793;Q1162163;Q14915627,Q36834;Q753110,0.5,0.25,0.3333333333333333,1,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,Kapelmeister,Q36834;Q158852,,0.0,0.0,0.0,0,0,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,publisher; bookseller; music engraver; music publisher,Q36834;Q37226;Q175151;Q182436;Q2516866;Q40881196,Q2516866;Q998550;Q102411083;Q222836,0.25,0.16666666666666666,0.2,1,3,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,publisher; music engraver; bookseller; music seller; music printer; music publisher,Q222836,Q2516866;Q102411083;Q998550;Q120325722;Q222836,0.2,1.0,0.33333333333333337,1,4,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; musician; teacher; conductor; violinist; singer; arranger; orchestrator; music theorist,Q36834;Q482980;Q765778;Q14915627;Q16031530,,0.0,0.0,0.0,0,0,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,opera singer; performer,Q36834;Q2865819,Q2865819;Q713200,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,opera singer; performer; vocalist,Q36834;Q2865819,Q2865819;Q713200;Q2643890,0.3333333333333333,0.5,0.4,1,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,hostess; socialite; aristocrat,Q1028181,Q3679472;Q512314;Q2478141,0.0,0.0,0.0,0,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; vocalist; performer; musician,Q2865819,Q177220;Q2643890;Q713200;Q639669,0.0,0.0,0.0,0,4,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; arranger; music educator,Q36834;Q158852;Q765778;Q16145150,Q36834;Q158852;Q1643514;Q16145150,0.75,0.75,0.75,3,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; conductor; impresario,Q36834;Q158852,Q639669;Q158852;Q3029406,0.3333333333333333,0.5,0.4,1,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,manager; theatre manager,Q43845;Q998550,Q721834;Q1776724,0.0,0.0,0.0,0,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,tenor; opera singer,Q36834;Q2490358;Q2865819;Q8178443;Q16145150,Q27914;Q2865819,0.5,0.2,0.28571428571428575,1,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera singer,Q2865819,Q177220;Q2865819,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer,Q2865819,Q177220,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera performer,Q36834;Q2259451;Q2865819;Q16145150,Q177220,0.0,0.0,0.0,0,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera singer; dramatic soprano,Q33999;Q36834;Q2259451;Q2865819,Q177220;Q2865819,0.5,0.25,0.3333333333333333,1,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,poet; songwriter; lyricist,Q36180;Q49757;Q131512;Q753110;Q14915627,Q49757;Q753110;Q822146,0.6666666666666666,0.4,0.5,2,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor,Q36834;Q158852;Q1198887,Q36834;Q158852,1.0,0.6666666666666666,0.8,2,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; violinist; violist,Q36834;Q118865;Q639669;Q1622272;Q16145150,Q639669;Q1259917;Q899758,0.3333333333333333,0.2,0.25,1,2,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera singer,Q2865819,Q177220;Q2865819,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; songwriter,Q36834;Q158852;Q177220;Q753110;Q2865819,Q36834;Q639669;Q753110,0.6666666666666666,0.4,0.5,2,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; violinist; virtuoso,Q36834;Q855091;Q899758;Q1259917;Q21680663;Q124800918,Q36834;Q1259917;Q214970,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; music theorist; music educator,Q36834;Q158852;Q486748;Q855091;Q1350157;Q24067349,Q36834;Q158852;Q486748;Q16031530;Q16145150,0.6,0.5,0.5454545454545454,3,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; composer; bandleader; military officer,Q36834;Q486748;Q753110;Q16145150,Q639669;Q36834;Q806349;Q189290,0.25,0.25,0.25,1,3,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; choirmaster; pianist; teacher,Q36834;Q486748;Q16145150,Q36834;Q765778;Q1076502;Q486748;Q37226,0.4,0.6666666666666666,0.5,2,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,music teacher; conductor; composer; pianist; organist; choirmaster; musicologist; music educator,Q36834,Q2675537;Q158852;Q36834;Q486748;Q765778;Q1076502;Q14915627;Q16145150,0.125,1.0,0.2222222222222222,1,7,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,writer; novelist; governess; teacher,Q36180;Q37226;Q49757;Q1540278;Q6625963,Q36180;Q6625963;Q1540278;Q37226,1.0,0.8,0.888888888888889,4,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor; music critic; teacher,Q36180;Q36834;Q158852;Q486748;Q1350157;Q14915627;Q16145150,Q36834;Q486748;Q158852;Q1350157;Q37226,0.8,0.5714285714285714,0.6666666666666666,4,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,violinist,Q36834;Q158852;Q691031;Q899758;Q1259917;Q1622272;Q14915627;Q16145150,Q1259917,1.0,0.125,0.2222222222222222,1,0,7,ZS,ZS
zero-shot,qwen_qwen-2,NIL,theatre manager; committee member,Q43845;Q998550,Q1776724;Q55754031,0.0,0.0,0.0,0,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,music seller,Q222836,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,cer; arranger,Q36834;Q1259917,Q1643514,0.0,0.0,0.0,0,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,violinist,Q36834;Q158852,Q1259917,0.0,0.0,0.0,0,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; virtuoso; opera composer; pianist; music teacher; music director; librettist; impresario; music publisher; music critic,Q36834,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,performer; musician,Q36834;Q177220;Q18814623,Q713200;Q639669,0.0,0.0,0.0,0,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; singer; chapel master; teacher,Q36834;Q177220;Q215793;Q765778;Q1076502;Q16145150,Q36834;Q639669;Q177220;Q37226,0.5,0.3333333333333333,0.4,2,2,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,organist; choirmaster,Q36834;Q765778,Q765778;Q1076502,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; violinist; harpsichordist; music theorist,Q36834,Q36834;Q1259917;Q5371902;Q16031530,0.25,1.0,0.4,1,3,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; dancer; singer; violinist; teacher; theorist; impresario; court musician,Q36834;Q37226;Q158852;Q805221;Q1231865;Q1259917;Q2490358;Q5716684;Q16145150,Q36834;Q158852;Q5716684;Q177220;Q1259917;Q37226;Q18931911;Q3029406;Q115785313,0.5555555555555556,0.5555555555555556,0.5555555555555556,5,4,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; music theorist,Q36834,Q36834;Q639669;Q16031530,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; operatic performer,Q2865819,Q177220,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer,Q33999;Q2865819,Q177220,0.0,0.0,0.0,0,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera performer,Q177220;Q2865819,Q177220,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,teacher; educator,Q2865819,Q37226;Q974144,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; vocalist; musician; songwriter,Q36834;Q486748,Q36834;Q2643890;Q639669;Q753110,0.25,0.5,0.3333333333333333,1,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q158852;Q177220;Q639669;Q806349;Q1259917,Q36834;Q639669,1.0,0.3333333333333333,0.5,2,0,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,translator; dramatist; stage preparer,Q8178443,Q333634;Q214917,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; singer; actor; musician,Q36834,Q36834;Q177220;Q33999;Q639669,0.25,1.0,0.4,1,3,0,ZS,ZS
